"CENSUS_ID","LENGTH","PRE_DIR","the_geom","STREET_NAM","STREET_TYP","SUF_DIR","ROUTE_NUMB","CFCC","F_ZLEVEL","T_ZLEVEL","TRAVEL_DIR","ONEWAY","SPEED","L_MUNI","R_MUNI","GlobalID"
"48,239","193.299",,"MULTILINESTRING ((-77.19383856423785 39.02599507418936, -77.19404956078664 39.02608147125035, -77.19419096251708 39.02614044099864, -77.19433236750993 39.02620009699156, -77.19443853206506 39.02624539561885))","DEMOCRACY","BLVD",,,"A30","0","0","2",,"45","MCG","MCG","fc58160c-6501-4738-bb99-2a0732033356"
"35,092","335.181",,"MULTILINESTRING ((-77.02473168032212 38.99611896077032, -77.02478316858463 38.99620432410269, -77.02483729560832 38.99628891484872, -77.02493013944537 38.99640970574568, -77.02503133841549 38.99652551865416, -77.02511449548031 38.99661078857447, -77.02515893009831 38.99664707392536, -77.0253428306364 38.99680379655321, -77.02542157717978 38.99685586211801))","FENTON","ST",,,"A30","0","0","2",,"40","MCG","MCG","43dd23c4-d595-4d72-b12f-a24d94ba08f4"
"35,091","277.056",,"MULTILINESTRING ((-77.02442224071386 38.9953977641931, -77.02452744383498 38.99564991751346, -77.0245547359549 38.995718554209816, -77.0245833475718 38.9957871915224, -77.02461283887384 38.99585582774114, -77.02463969145808 38.995924807719355, -77.02467226223686 38.995995330488526, -77.02470307199985 38.9960606207613, -77.02473168032212 38.99611896077032))","FENTON","ST",,,"A30","0","0","2",,"40","MCG","MCG","1af23bcd-6232-4832-bb4a-f458072f3664"
"122,569","783.708",,"MULTILINESTRING ((-77.28292407454434 39.16922074679518, -77.28305528492044 39.16950889001379, -77.28324362945146 39.16986141663391, -77.28338694826388 39.1702001525974, -77.2835218914532 39.170538908608016, -77.2836301624856 39.170933155233804, -77.28366584865057 39.171036887254765, -77.28368428509634 39.17112693300573, -77.28372720052828 39.17127440501297))","FATHER HURLEY","BLVD",,,"A30","0","0","2",,"40","MCG","MCG","a2b46c7d-e714-4763-ab1a-5e13d1b68f63"
"127,472","475.35",,"MULTILINESTRING ((-77.28372720052828 39.17127440501297, -77.28373350192457 39.17130665052882, -77.2837848183829 39.17179095389832, -77.28379207177198 39.1720615496251, -77.28380781207623 39.172359580754055, -77.28380427205998 39.17257717779085))","FATHER HURLEY","BLVD",,,"A30","0","0","2",,"40","MCG","MCG","fb3d51c6-39ac-4eac-b5c7-4a0b02970642"
"124,903","160.981",,"MULTILINESTRING ((-76.93934390259263 39.1033391202593, -76.93932096507734 39.10337729048805, -76.93931082049633 39.10339315818729, -76.9392764161767 39.1034480529792, -76.93924201180391 39.10350294776032, -76.93918996356354 39.10358657692212, -76.93915114917647 39.103647390327716, -76.93909513183003 39.10373633659222))","OLD COLUMBIA","PIKE",,,"A30","0","0","2",,"40","MCG","MCG","7c9913a0-564d-43b6-8406-9028ef37d5cd"
"114,086","750.009",,"MULTILINESTRING ((-77.23303092596714 39.093739396393126, -77.23295551698877 39.09384431058885, -77.23227977042102 39.0947463969923, -77.2321617972973 39.09490021580677, -77.23203901422843 39.09506485454853, -77.2319113791345 39.09522778763226, -77.2317788917821 39.095388241253815, -77.23168592237688 39.0955117215243))","DUFIEF MILL","RD",,,"A30","0","0","2",,"40","MCG","MCG","0c7bc53f-b974-416d-8a47-d47938840ac5"
"110,704","795.333",,"MULTILINESTRING ((-77.18805747322354 39.203300327144625, -77.18846091206333 39.20307025301802, -77.1888489457336 39.202854102161275, -77.18899606975027 39.20277750375405, -77.18920929391822 39.20267729012247, -77.18925203439701 39.202660061400444, -77.18929918580146 39.202642825546185, -77.18935294079198 39.20262077427469, -77.18944812840918 39.202587329723535, -77.18969229095262 39.20251023141536, -77.18996070734974 39.20243137645123, -77.19012995008156 39.202379451797086, -77.19026348036648 39.20233410463534, -77.19035204618683 39.2022989550064, -77.19049525259388 39.202243296005435))","BRINK","RD",,,"A30","0","0","2",,"40","MCG","MCG","ade4f877-ba66-4d6a-963c-a71da2b03754"
"113,871","243.88",,"MULTILINESTRING ((-77.17363938102665 39.16278106687676, -77.17400705540943 39.16314328351279, -77.17409326531943 39.163242855393946, -77.17412555628307 39.163287252204995, -77.17414723827208 39.16331999508671))","FLOWER HILL","WAY",,,"A40","0","0","2",,"30","MCG","MCG","7f57ec38-705f-401a-875e-40f936640352"
"17,473","852.789",,"MULTILINESTRING ((-76.94475004359055 39.078798737263995, -76.94463962112576 39.07867041170629, -76.94454018246937 39.0785738373352, -76.94444249627401 39.07848893360945, -76.94436945135686 39.07842600578327, -76.94423611646357 39.078319119767016, -76.9441331401406 39.078241591735505, -76.94402620235054 39.078163976142505, -76.94383872307243 39.07803887296336, -76.94360063003876 39.07788371504943, -76.94339245427804 39.07776220529154, -76.94325909643896 39.07768749301629, -76.942881928737 39.077452556807174, -76.94267553091004 39.07731345754742, -76.94255275961754 39.077217298815874))","BRIGGS CHANEY","RD",,,"A30","0","0","2",,"40","MCG","MCG","f88a8ef9-94ab-4329-b25f-2c739fe5e6f9"
"111,478","658.612",,"MULTILINESTRING ((-77.20997428307898 39.284697627204224, -77.21009146800021 39.284750954999495, -77.21024315563017 39.28482395468759, -77.21035811651052 39.284872138376905, -77.21044785255798 39.284902349329414, -77.21052121005113 39.284919377281746, -77.21059942218999 39.284935366921005, -77.21073768274805 39.284947473729495, -77.2108136446148 39.28494922541372, -77.21101630661941 39.28493702109838, -77.21113728114919 39.284928224022536, -77.21127680579286 39.2849199086918, -77.21140265633395 39.28491727995562, -77.21149453032 39.28492380629268, -77.21161425519199 39.28494023574044, -77.21178347535644 39.28496841537568, -77.21185770070146 39.28497977877825, -77.21200086063124 39.28500611711374, -77.21220719813863 39.28504160813654))","BETHESDA CHURCH","RD",,,"A30","0","0","2",,"30","MCG","MCG","39eaf448-a4c2-4f2e-bdf0-054db5a0ee24"
"167,322","2,130.59",,"MULTILINESTRING ((-77.21220719813863 39.28504160813654, -77.21225182351746 39.285049248790635, -77.21278732895884 39.28514059753237, -77.21408854988326 39.28536525251759, -77.21512021946266 39.285531873934104, -77.21554440004428 39.28560814160967, -77.216746901822 39.28589335021813, -77.21899324451122 39.28641546304067, -77.21921467877208 39.28647493675961, -77.2194710574301 39.28655219054808))","BETHESDA CHURCH","RD",,,"A30","0","0","2",,"30","MCG","MCG","b3e8fa9d-5d0d-41b2-9ab4-b7d001cc50e3"
"100,949","776.146",,"MULTILINESTRING ((-76.99729354345968 39.091663599521304, -76.99715040588468 39.09179212585453, -76.99707993796707 39.091855360268084, -76.99700947005049 39.091915590470904, -76.99693900202195 39.09197565037936, -76.99686853414633 39.09202953165872, -76.99679806634171 39.09207946559031, -76.99672759733743 39.0921281987128, -76.99665712945696 39.09217555987432, -76.99658666160215 39.092220431182426, -76.99651619368365 39.09226478899176, -76.99644572564293 39.092309832266885, -76.99637525740367 39.09235702120406, -76.99630478907548 39.092404123621556, -76.99623432067207 39.09245088279143, -76.99616385104785 39.092497127561735, -76.99609338249262 39.092543286713195, -76.99602291381724 39.092589960178415, -76.9959524450884 39.092635947191326, -76.99588197641253 39.09267944615271, -76.99581150757973 39.09272414583721, -76.99574103830389 39.09277476643485, -76.99562652325189 39.09287506355178, -76.9955666175392 39.09302392654136, -76.99552564678409 39.09321594842705))","CAPE MAY","RD",,,"A40","0","0","2",,"40","MCG","MCG","079cb264-13af-4194-91bc-f6aabedc66b9"
"119,374","413.087",,"MULTILINESTRING ((-76.99822767167493 39.09079393464328, -76.99817702428115 39.090838979273755, -76.99806648044799 39.09094348381815, -76.99799601409589 39.091009892314, -76.9979255464863 39.091075272052755, -76.9978255719701 39.09116845079252, -76.99778461316373 39.09120688896176, -76.99771414627656 39.091273640488666, -76.99764367928275 39.09133962088742, -76.99757321214061 39.09140611559944, -76.99750274485774 39.09147286699604, -76.99743227744882 39.091539448098, -76.99729354345968 39.091663599521304))","CAPE MAY","RD",,,"A40","0","0","2",,"40","MCG","MCG","2e19aecf-be81-474f-a581-bb959c336473"
"120,297","385.258",,"MULTILINESTRING ((-77.24371492051748 39.084933362946934, -77.24347763996835 39.084956336891366, -77.24337902446807 39.08496417795813, -77.24318136242229 39.084982606389445, -77.2428115912075 39.085023271932364, -77.24255365004687 39.08505683975474, -77.24237231437623 39.08508535805214))","DUFIEF MILL","RD",,,"A30","0","0","2",,"40","MCG","MCG","3b4f89a2-ba15-4247-bc2c-2c7fe6502388"
"167,324","663.846",,"MULTILINESTRING ((-77.1471393958611 39.132725607999355, -77.14706182146828 39.132930597702064, -77.14698468880238 39.13313575793886, -77.14695839440031 39.133206147262214, -77.14690405341666 39.13335207610892, -77.14682341789558 39.13356856626261, -77.14674147829707 39.13379398122443, -77.14665474462012 39.134045485439074, -77.14657716465393 39.134248586697325, -77.14649434841631 39.13447760660954))","REDLAND","RD",,,"A30","0","0","2",,"40","MCG","MCG","679eb428-abbf-489d-a842-1a30513f6860"
"48,680","174.631",,"MULTILINESTRING ((-77.0549547191586 39.00991386770692, -77.0550942345611 39.00999977693535, -77.05531430640329 39.0101535172639, -77.0554186215181 39.01022803119279))","LINDEN","LN",,,"A40","0","0","2",,"30","MCG","MCG","0bec8680-0382-466d-8b54-9f78c467b3c2"
"121,157","444.273",,"MULTILINESTRING ((-77.0554186215181 39.01022803119279, -77.05559820984736 39.01036574570468, -77.05570032692985 39.01043991631184, -77.05586231209024 39.01056742803619, -77.05594594179865 39.010627965286055, -77.05602692485154 39.010679150565366, -77.05609249668218 39.01071180977904, -77.0561686262737 39.01074437831054, -77.0562614740382 39.010777539599474, -77.05638072210813 39.010819440429074, -77.05650172899526 39.010860137697556, -77.05659282043885 39.0108985342153, -77.05667378924355 39.01093084244289))","LINDEN","LN",,,"A40","0","0","2",,"30","MCG","MCG","88413b12-bc08-4327-9d80-6772cc22cca0"
"132,043","200.384",,"MULTILINESTRING ((-77.05667378924355 39.01093084244289, -77.05678116076372 39.01097334855888, -77.05692726281347 39.01103745803555, -77.05729383199771 39.01119284020073))","LINDEN","LN",,,"A40","0","0","2",,"30","MCG","MCG","d52e4adb-71ac-4fcc-b785-64ada3d789ad"
"107,008","1,921.91",,"MULTILINESTRING ((-77.00334015006109 39.134290251262954, -77.00306605404903 39.13435581017832, -77.00299554723574 39.13437228565785, -77.00292504040382 39.13438910429605, -77.00285453352478 39.134405579690565, -77.00278402661311 39.134422055042634, -77.00271351967525 39.134438701502425, -77.0026430127044 39.13445534882052, -77.00257250569436 39.134471824045114, -77.00250199753121 39.13448932883079, -77.00243149056624 39.13450906393109, -77.0023609835622 39.13452879988969, -77.00229047652446 39.13454870695597, -77.00221996944192 39.13456844282954, -77.00212125946058 39.1345960719002, -77.00200844796427 39.13462782044462, -77.00193793955897 39.13464721204624, -77.00186743223134 39.13466505965057, -77.00179692486824 39.13468290721237, -77.00172641746974 39.13470075473172, -77.00165591003591 39.134718602208544, -77.00158540256662 39.134736449642915, -77.0014840480086 39.134761676704336, -77.00137387875003 39.134787933385, -77.00130337111915 39.13480457899498, -77.00123286345533 39.13482122546333, -77.00116235575842 39.1348378709884, -77.00109184802851 39.13485451737174, -77.00102134026562 39.13487116281187, -77.00095083246968 39.13488780911026, -77.00088032463434 39.13490394011407, -77.00075252789854 39.134928822635565, -77.00066879971199 39.134945125647086, -77.00059829173561 39.13495885407318, -77.00052778373332 39.13497275450775, -77.0004572757034 39.134986653999086, -77.00038676764504 39.13500038229778, -77.00027968347281 39.1350196018649, -77.00017524214132 39.135038134927946, -77.00010473397595 39.13505083345348, -77.00003422578523 39.13506336078641, -76.99993331089397 39.13508137838053, -76.99982270106361 39.13510111277977, -76.99975219277334 39.1351136390421, -76.99968168445903 39.13512599411179, -76.99961117496356 39.13513834913904, -76.99954066660241 39.135150360922744, -76.99947015821493 39.1351627158651, -76.99939964980581 39.13517472756389, -76.9993291413696 39.135187082421346, -76.99925863291432 39.13519892288508, -76.99918812444136 39.13521024805433, -76.99911761594595 39.135221573181106, -76.99904710627148 39.13523289826548, -76.99897659773119 39.13524422330737, -76.9989060891684 39.13525554830682, -76.99883558058313 39.13526687326385, -76.99876507197547 39.13527819817842, -76.99869456334211 39.1352896951015, -76.99862405466943 39.135302049534474, -76.99855354596869 39.135314575075135, -76.99848303609016 39.13532692942319, -76.99841252736287 39.13533842617643, -76.99834201862485 39.13534940763527, -76.99827150987335 39.13536004585051, -76.99820100110074 39.135370684023336, -76.9981304923026 39.13538149330389, -76.99805998348292 39.13539230344276, -76.99798947462726 39.13540362789045, -76.99791896459752 39.1354147811455, -76.99784845569198 39.13542627665842, -76.99777794676893 39.13543760097879, -76.99770743781794 39.13544909730759, -76.99763692884412 39.13546059269322, -76.99756641985334 39.135471916886196, -76.9974959108341 39.13548341308769, -76.99742540179204 39.13549490834594, -76.99735489157052 39.13550640446255, -76.99728438246974 39.13551824283695, -76.99721387334552 39.13553008206974, -76.99714336419777 39.1355419203593, -76.99707285501948 39.13555393065728, -76.99700234582463 39.13556576976273, -76.99693183659883 39.135577779975854, -76.99686132734924 39.13558979014654, -76.99678552994341 39.135601284877865))","EDNOR","RD",,,"A30","0","0","2",,"40","MCG","MCG","8b81bf44-74a4-4b20-8011-2603d93d4aaa"
"107,009","569.887",,"MULTILINESTRING ((-76.99678552994341 39.135601284877865, -76.99664979829286 39.13562599155397, -76.99657928893959 39.13563817360578, -76.99650877956209 39.13565035561513, -76.99643827016904 39.1356623655311, -76.99636776075222 39.13567437540463, -76.99629725129367 39.135686728436774, -76.99622674180152 39.1356992525766, -76.99615623112786 39.13571177757471, -76.9960857215955 39.135724130479495, -76.99601521203859 39.135736483341816, -76.9959447024376 39.13574917936273, -76.9958741928314 39.13576153214016, -76.99580368320063 39.13577388487513, -76.99573317353517 39.13578640871778, -76.99566266384473 39.13579893341881, -76.9955921529835 39.13581128602637, -76.99552164318953 39.135824668194665, -76.99545113339104 39.13583770711948, -76.99538062347744 39.13585211880599, -76.99531011353524 39.1358665304501, -76.99523960356453 39.135880942051685, -76.99516909356515 39.1358953536108, -76.99509858353721 39.13590976512751, -76.99502807230004 39.13592451980268, -76.99495756216594 39.1359396176365, -76.99485135364186 39.13599795719594))","EDNOR","RD",,,"A30","0","0","2",,"40","MCG","MCG","e2a0549a-21c5-460c-b5fa-92a3dd9fb1b5"
"109,664","729.44",,"MULTILINESTRING ((-77.12262748557806 39.13399140299071, -77.12255617436227 39.134036265821656, -77.12248442238514 39.134081128168425, -77.12231670313653 39.1341835773565, -77.12222031196809 39.134251632700746, -77.1221248031128 39.13431968614429, -77.1220147613316 39.13439324586124, -77.12189548080009 39.13447591037077, -77.12178413209976 39.134558565615386, -77.12170316375003 39.134626089249316, -77.12152805419566 39.13478980687386, -77.1213983011375 39.134933914781676, -77.12132573206209 39.13501738786422, -77.12126461629853 39.135098446641614, -77.12122109293611 39.13515923831013, -77.12117889211486 39.13522037179559, -77.12112793030062 39.13531240244431, -77.12107784884682 39.13540460421035, -77.12102030726209 39.1355146601268))","BOWIE MILL","RD",,,"A30","0","0","2",,"40","MCG","MCG","0b26df30-d62d-4ad5-82a2-63b9a5cfaa19"
"109,665","1,403.65",,"MULTILINESTRING ((-77.12102030726209 39.1355146601268, -77.12101767136843 39.13551946766753, -77.12097945437485 39.135591236204704, -77.1209061043331 39.135734426855294, -77.12079104178532 39.135967408047385, -77.1206693929966 39.136214982398826, -77.12055652387849 39.1364429842038, -77.12036329236545 39.13683941000508, -77.12019726799724 39.13716802485797, -77.12001762006922 39.137519990177395, -77.11991308203315 39.13772618992896, -77.11985072703953 39.137858730254244, -77.11979845254476 39.13795848317809, -77.11974577045025 39.138077971909674, -77.1197110916715 39.13815883074994, -77.11967773547998 39.138240032329804, -77.11964658384808 39.13832191805055, -77.11961282549626 39.138426113593205, -77.11959617399418 39.13848258761737, -77.1195812852555 39.1385390598401, -77.11956727846456 39.138595873460844, -77.11955372273961 39.138658865139604, -77.1195432360099 39.138712415205546, -77.11953363095142 39.13876613642172, -77.11952578867378 39.13881985493818, -77.11951882836185 39.138873916655996, -77.11951193900427 39.13897019203241, -77.11950504962647 39.13906646650527, -77.11950564926971 39.139161018236294))","BOWIE MILL","RD",,,"A30","0","0","2",,"40","MCG","MCG","5dd16759-436c-4893-90d3-427aa33c2e3e"
"109,666","677.41",,"MULTILINESTRING ((-77.11950564926971 39.139161018236294, -77.11950360701071 39.139256945462556, -77.1194971341044 39.13960101154653, -77.11949563985519 39.14002297914861, -77.11949738945145 39.14027729018455, -77.11949567251153 39.14056678238337, -77.11949490966863 39.140899516902664, -77.1194981985883 39.141020835518475))","BOWIE MILL","RD",,,"A30","0","0","2",,"40","MCG","MCG","05c29a3b-68b4-4fbb-a502-5685328173e9"
"69,897","814.338",,"MULTILINESTRING ((-77.14516607211443 39.13681011618674, -77.14512388915433 39.13687040071464, -77.14508390255556 39.13692725049405, -77.145043916242 39.13698427140887, -77.1449801929014 39.13707083698855, -77.14492439760515 39.13715533352173, -77.14488441103538 39.137212354378875, -77.14484265849819 39.137267833447886, -77.14480882387093 39.13731678099349, -77.14477850574254 39.13736074911711, -77.14474379744193 39.13741295858492, -77.1447125981977 39.13745709802779, -77.14468008871731 39.137507074402535, -77.1446453732903 39.137555851834556, -77.14461286336757 39.1376056561388, -77.14458078885734 39.13765288633673, -77.1445487136048 39.13769977242412, -77.14451268010218 39.1377506106475, -77.14448060859772 39.13779938476794, -77.14444809496338 39.13784747392197, -77.14441557988896 39.137894875764715, -77.14438130792033 39.13794519652245, -77.14434835415324 39.13799362848948, -77.14431716033322 39.13804068637551, -77.14428156718674 39.13809152398094, -77.14424817735053 39.13814287321506, -77.14421214549692 39.13819474094167, -77.14417611185166 39.138245751105856, -77.14414447676239 39.13829263743439, -77.14410932510499 39.1383439887926, -77.14407021512834 39.138399292269355, -77.14403683032546 39.138452701541055, -77.1440012357304 39.13850302470587, -77.14396344975931 39.138559356121846, -77.14392874652842 39.138614654136006, -77.14389360324002 39.13867029588046, -77.14385757780524 39.1387255954949, -77.14382023785525 39.138784671923645))","REDLAND","RD",,,"A30","0","0","2",,"40","MCG","MCG","1dd0ea8b-a71d-45f6-afe7-dced4192dfc5"
"69,460","238.72","E","MULTILINESTRING ((-76.98774611032098 39.07017080960602, -76.9876550075068 39.06997482913072, -76.98759074737947 39.06986147771532, -76.98755245408466 39.06980192777195, -76.9875216429349 39.069750271461864, -76.98749259247292 39.069707710754365, -76.9874472566232 39.06963897812152, -76.98739927837056 39.06957513655442))","RANDOLPH","RD",,,"A30","0","0","2",,"40","MCG","MCG","7763bf3a-84ea-40c9-b483-c14b29df6fa4"
"167,401","807.542","E","MULTILINESTRING ((-76.98739927837056 39.06957513655442, -76.98735614195844 39.06951815962031, -76.9872879153568 39.069432436175596, -76.98723817643146 39.06936790793516, -76.98718887625901 39.069312303091024, -76.98714529971991 39.069256355647305, -76.98709247826577 39.06919680304868, -76.98700708521 39.069092630863004, -76.98694281906505 39.0690157445418, -76.98685918686269 39.068915090082506, -76.98678259743293 39.06882370203341, -76.9867174526537 39.06874544355897, -76.98664394505727 39.0686561159055, -76.98657659960097 39.06857605458827, -76.98650837370282 39.068496337236816, -76.98645731520065 39.06843258048832, -76.98641021781603 39.06837586036264, -76.98637016138979 39.068330465955015, -76.98630105440922 39.06825606762813, -76.98622490344532 39.06818132522415, -76.98618308720482 39.068136703433986, -76.98614127033154 39.06809560017211, -76.98608492778465 39.06803964990561, -76.98601934111105 39.06797726495958, -76.98577283710927 39.0677609285928))","RANDOLPH","RD",,,"A30","0","0","2",,"40","MCG","MCG","d65b691b-dab9-44a0-b7c5-a956fa933c65"
"167,403","90.3294",,"MULTILINESTRING ((-77.02919821900879 38.993363047216405, -77.02929189314307 38.99335521549305, -77.02937985184339 38.993352191003034, -77.02946781199088 38.99335268324637, -77.0295153093606 38.99335026878583))","BONIFANT","ST",,,"A50","0","0","2",,"25","MCG","MCG","ebea4647-c83a-4e8e-99d1-edd194ef6d0d"
"16,078","142.426",,"MULTILINESTRING ((-77.0295153093606 38.99335026878583, -77.02955577114328 38.99335077383867, -77.02964373004052 38.99334826261739, -77.02986407488375 38.9933579029947, -77.02999999532341 38.99341089406279))","BONIFANT","ST",,,"A50","0","0","2",,"25","MCG","MCG","0f2503cd-a311-4466-8690-8dac8c22b75e"
"102,276","1,210.4",,"MULTILINESTRING ((-77.10496641202039 39.04543254014434, -77.10534586340394 39.045180026516704, -77.10544131649806 39.0451434739849, -77.10559043754917 39.04508979902432, -77.10569425685014 39.04505684288029, -77.10579764626625 39.0450308376836, -77.10587948460197 39.04501480403996, -77.10594372288749 39.04500196162418, -77.10601676965709 39.04499245770607, -77.1061408659118 39.04498084731496, -77.10624956259745 39.044972340548966, -77.10642032388301 39.04496909656158, -77.10661000124199 39.0449590565033, -77.10676667226177 39.04495153428272, -77.10693962826473 39.04494442666359, -77.10707561908863 39.0449405270607, -77.10727102479613 39.04493511445916, -77.10751395753097 39.04492665459046, -77.10787087333418 39.04491242584828, -77.10810852359332 39.04490336877263, -77.10834309412384 39.04489431496557, -77.10860406539807 39.04488188878796, -77.10887207699581 39.04486774033841, -77.1090573412869 39.04485109387583))","NICHOLSON","LN",,,"A40","0","0","2",,"30","MCG","MCG","220d7fbe-2e1c-4202-aacc-baf7dfbbe357"
"102,275","58.3375",,"MULTILINESTRING ((-77.10480811847712 39.04553461493422, -77.10496641202039 39.04543254014434))","NICHOLSON","LN",,,"A40","0","0","2",,"30","MCG","MCG","113ed4b8-6e4b-4627-83be-4f2394c56e41"
"101,623","943.278",,"MULTILINESTRING ((-77.10496641202039 39.04543254014434, -77.10501094197222 39.04548518318438, -77.10505857031656 39.045549663673654, -77.10509209811394 39.04560283091727, -77.10512122980414 39.04565943418449, -77.10514466338783 39.045731915735026, -77.10515619683035 39.0457929974095, -77.10516509968922 39.045860944716516, -77.10517089152509 39.04590847345458, -77.10517542156488 39.045995645269656, -77.10518582373231 39.04618465827875, -77.10519668015665 39.046383195133714, -77.10520628321106 39.04662703663374, -77.10521535108637 39.046806526550746, -77.10522534049005 39.047013901999314, -77.10523304176996 39.04716207557701, -77.10524123002234 39.04734190946985, -77.1052479883086 39.047447612509345, -77.10525735316347 39.047530145279, -77.10526537086533 39.04759457568646, -77.10527732720801 39.047643729323326, -77.10530914435824 39.047729846932505, -77.10535415435932 39.04780831559588, -77.1054727567374 39.04794634975402))","NEBEL","ST",,,"A40","0","0","2",,"30","MCG","MCG","49d1616c-c32a-41d2-bf94-7a46474fa9b1"
"165,775","115.562",,"MULTILINESTRING ((-77.18782150116142 39.091044495985024, -77.18821193881993 39.0911344764809))","DARNESTOWN","RD",,,"A30","0","0","2",,"40","RO","RO","7003c85c-57e1-4353-a406-0d66e6ef94f1"
"29,637","359.468",,"MULTILINESTRING ((-77.18656661735707 39.090980091481605, -77.18670310649523 39.090966316953455, -77.1868224392758 39.09095994899829, -77.1871804986969 39.09096366792387, -77.1873870787441 39.09097526336525, -77.18754346817427 39.09099225984492, -77.18768093302124 39.09101451919602, -77.18782150116142 39.091044495985024))","DARNESTOWN","RD",,,"A30","0","0","2",,"40","RO","RO","29cd1520-9e9d-4451-b530-03d50876c70e"
"133,320","443.738",,"MULTILINESTRING ((-77.16109986375021 39.131087335897426, -77.16069300081247 39.13141548114442, -77.160073445861 39.13200543637355))","SHADY GROVE","RD",,,"A30","0","0","2",,"45","MCG","MCG","248eecf9-2acc-4c9a-bfde-9729a188cc42"
"123,220","392.27",,"MULTILINESTRING ((-77.16383711841412 39.129712961065074, -77.16348622113317 39.129841637481654, -77.16259779580648 39.13019053795385))","SHADY GROVE","RD",,,"A30","0","0","2",,"40","MCG","MCG","328fc3ae-732e-4f1f-88a2-7f900f74e7d7"
"100,951","409.358",,"MULTILINESTRING ((-76.99911729716939 39.08990941752286, -76.9984817890327 39.09054296900185, -76.99841132334042 39.0906149555081, -76.99834834446514 39.09068110759433, -76.99827787867554 39.09074588671655, -76.99822767167493 39.09079393464328))","CAPE MAY","RD",,,"A50","0","0","2",,"15","MCG","MCG","1ef048fd-6abb-428f-9534-88a8a702f244"
"131,764","274.362",,"MULTILINESTRING ((-77.09217014692122 38.980057366442566, -77.092376766049 38.98002013638504, -77.09312197781249 38.979935371657184))","WOODMONT","AVE",,,"A40","0","0","2",,"30","MCG","MCG","bfdda067-597d-4741-bb7b-5925c308e1bd"
"51,328","225.654",,"MULTILINESTRING ((-77.09312197781249 38.979935371657184, -77.09323191307008 38.97993905942136, -77.0933418570763 38.97995029776971, -77.09343290409527 38.979969788233774, -77.0935050539185 38.97999735970139, -77.09358293026294 38.98003264839318, -77.09382585035243 38.98018055079195))","WOODMONT","AVE",,,"A40","0","0","2",,"30","MCG","MCG","1d9fa04c-3c8a-4688-932b-aac400b7e951"
"113,118","137.751",,"MULTILINESTRING ((-76.96940997949565 39.058865370549256, -76.96930912060954 39.05898606757898, -76.96924129103186 39.059073911769545, -76.9691866762435 39.059141509261956, -76.96915056051706 39.05918491503366))","OLD COLUMBIA","PIKE",,,"A30","0","0","2",,"40","MCG","MCG","f67cebd1-ced6-4fe0-8927-a1af57f3e273"
"167,549","200.385",,"MULTILINESTRING ((-76.96915056051706 39.05918491503366, -76.96911620181292 39.05923698791876, -76.96907876283873 39.05928622874427, -76.96902459014612 39.059346103658804, -76.96895235738263 39.059434889654646, -76.9688906942823 39.05951261020141, -76.96883740076599 39.05957720458597, -76.96877793985624 39.059651751214346))","OLD COLUMBIA","PIKE",,,"A30","0","0","2",,"40","MCG","MCG","1662a8ac-5ea5-4209-8d94-16d81a3a4f41"
"101,000","1,029.06",,"MULTILINESTRING ((-76.9577436125962 39.07599062383112, -76.95756377078277 39.07631780621676, -76.9574694306571 39.07650533453694, -76.95736715765887 39.07670598728997, -76.95733277420543 39.07677084070201, -76.95730588202723 39.07682574386046, -76.95727898980748 39.076880647011976, -76.95725165722997 39.07693554999595, -76.95722300365999 39.076990453391176, -76.95719523068018 39.07704535619971, -76.95716789797478 39.07710025916202, -76.9571401249096 39.07715516195613, -76.9569461500807 39.077543600843555, -76.9566442401807 39.078018658508384, -76.95620755816557 39.07853974109074))","OLD COLUMBIA","PIKE",,,"A30","0","0","2",,"40","MCG","MCG","153c86c3-6bb8-41e2-b6af-14500c9d4392"
"101,002","553.541",,"MULTILINESTRING ((-76.95480637234151 39.0807222596181, -76.95409171681304 39.08137819179697, -76.95358145440638 39.08190404020869))","OLD COLUMBIA","PIKE",,,"A30","0","0","2",,"40","MCG","MCG","231e5b84-36af-43d9-be08-e7be645918a0"
"167,551","61.6823",,"MULTILINESTRING ((-76.95008232713893 39.08396106679323, -76.94988377216002 39.08389225444297))","BRIGGS CHANEY","RD",,,"A30","0","0","2",,"40","MCG","MCG","818a0db7-7db9-4cf2-82d1-36fe4028d351"
"116,309","544.275",,"MULTILINESTRING ((-76.94988377216002 39.08389225444297, -76.94971339477499 39.08383323566097, -76.94953508580157 39.08378185020993, -76.94941314550975 39.08372688473751, -76.94924410682482 39.08364263979703, -76.94911247913343 39.083587669811344, -76.94884970154372 39.08342650551011, -76.94832463026319 39.08304754732519))","BRIGGS CHANEY","RD",,,"A30","0","0","2",,"40","MCG","MCG","bab76c1a-99c8-4159-a939-6498fa736d15"
